Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensorflow,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep learning,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,c\++,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine learning,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,computer vision,api,jira,unix,docker,keras,qlik,gcp,scrum,airflow,.net,d3.js
MCF-2020-0072989,Permanent,Integration Engineer,TALENTREQ PARTNERS (PTE. LTD.),Posted 27 Mar 2020,5,Senior Executive,Information Technology,youll be involved in the development design build testing and go live phases of multiple interoperability projects. this includes scripting to conform to another systems specifications. you will also work with internal teams to continuously improve processes and procedures around deployment of interoperability products that communicate in hit standards-based formats such as hl7 ihe profiles direct or smart on fhir. responsibilities include but are not limited to hl7 interface development data migrations xml interface development. the integration engineer oversees the development of new interfaces and the support of existing interfaces. develop interfaces for pacs installations determine project requirements for interface development based off of the customers specific workflow. closely coordinates company executive involvement with customer management. works closely with all company team members to ensure customer satisfaction and problem resolution. this job may require overseas travel.   bachelors degree in information systems computer science engineering computer information systems management information systems or equivalent experience experience with sql and relational databases experience with command line in linux environments experience with python strong communication skills used for advising clients on technical problems knowledge of radiology workflows meticulous about documentation ability to work in a team environment experience with relevant python libraries: flask pytest sqlalchemy requests experience with ihe profiles (xds.b xds-i.b xca) experience with hl7v2 standards experience with json or smart on fhir experience with cloud deployments and/or pipelines especially pivotal cloud foundry solid analytical and decision-making skills time management communication and critical thinking skills are key to maintaining relationships with client and to provide them with the highest level of service. good interpersonal skill and able to work in small teams in a startup environment positive attitude and approach in problem management self-starter and can work independently with little supervision demonstrated good work track record it savvy analytical and creative a balance and fair personality with impact communication ability,5000.0,12000.0,8500.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072935,Permanent,Lead Backend Engineer,HMLET CENTRAL PTE. LTD.,Posted 27 Mar 2020,4,Manager,Engineering,leading and mentoring your team of backend engineers  providing technical direction within your team and influencing the directions of outside teams  participating in code and design reviews to maintain our high development standards  working with the engineering team to explore and create new design/architectures geared towards scale and performance  designing developing testing deploying maintaining and improving high-quality software  managing individual project priorities deadlines and deliverables.    tertiary qualifications in computer science/engineering similar technical field of study or relevant practical experience.  a minimum of 3 years experience in a similar role  software development experience in one or more object-oriented programming languages.  experience working with two or more from the following: web or mobile application development unix/linux environments machine learning information retrieval natural language processing networking and/or security software development.  working proficiency and communication skills in written and verbal english,8000.0,13000.0,10500.0,High,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
MCF-2020-0072820,Permanent,Data Scientist - Self Serve Ads,TWITTER ASIA PACIFIC PTE. LTD.,Posted 27 Mar 2020,2,Junior Executive,Information Technology,become an expert on the data sources and systems at twitter. analyze internal and external data synthesize raw information into insights recommendations dashboards and reports. partner with product engineering marketing sales and customer success teams to help resolve broader business problems through data and analytics. build maintain and improve analytical algorithms and models that translate data into revenue. clearly communicate findings to senior management and to the broader organization.   ba/bs degree with a quantitative focus (computer science mathematics statistics etc.) advanced degrees highly preferred 2+ years of work experience in predictive analytics/statistical modeling/machine learning/data mining experience interacting with #bigdata data sources using a combination of sql/nosql technologies: pig/hive/map-reduce/scalding/spark/vertica experience with at least one programming languages such as python java scala c++ knowledge of digital ad space or social media data preferred,8500.0,9500.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072090,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,1,Executive,Information Technology,experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2019-0027099,Permanent,Software Engineer Search Language Processing - Apple Media Products,APPLE SOUTH ASIA PTE. LTD.,Posted 26 Mar 2020,10,Senior Executive,Engineering,5+ years of relevant industry experience experience with search natural language processing or machine learning experience experience building big data pipelines with hadoop java scala and spark passion. our customers love what we do at apple and we want the same from our engineers preferred skills: deep understanding of the search and information retrieval fundamentals including indexing query understanding retrieval and ranking experience building search solutions with lucene / solr / elasticsearch or related search technologies familiarity with a/b experimentation and data/metric-driven product development,8000.0,15000.0,11500.0,High,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2019-0027098,Permanent,Software Engineer Search Language Processing - Apple Media Products,APPLE SOUTH ASIA PTE. LTD.,Posted 26 Mar 2020,5,Executive,Engineering,5+ years of relevant industry experience experience with search natural language processing or machine learning experience experience building big data pipelines with hadoop java scala and spark passion. our customers love what we do at apple and we want the same from our engineers preferred skills: deep understanding of the search and information retrieval fundamentals including indexing query understanding retrieval and ranking experience building search solutions with lucene / solr / elasticsearch or related search technologies familiarity with a/b experimentation and data/metric-driven product development,6000.0,11000.0,8500.0,High,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072513,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072509,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072508,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072505,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072501,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072141,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Banking  Finance,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072118,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072115,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072111,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072109,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072105,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072096,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072086,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072080,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages   understanding business   and functional specifications understanding existing program logic providing and/or agreeing estimates for required development creation/ update of detailed design specifications program specifications and program version control documentation coding of new programs and changes to existing programs get the code reviewed by leads and smes creation of unit test plans and execution of unit tests preparation and execution of systems test plans and scripts providing technical support for quality assurance (qa) testing providing technical support for user acceptance testing creation of implementation/ back out plans and support handover documents providing technical support for production implementations and post-implementation support during implementation warranty period   experience in working in eclipse / maven environments demonstrate experience in using junit for unit testing hands on experience in fine tuning application response / performance testing experience in web services experience of mule mq / jms (message transfer process) experience using version control tool git understanding of banking risk and compliance policies experience in code scanning tools like black duck and tools like sonar etc knowledge and experience of microsoft project word excel applications experience of development of financial applications including financial transaction processing settlement and accounting familiarity with swift (society for worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
