Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Qualification,New_Skills
MCF-2020-0068844,Permanent,Software Engineer (Machine Learning),CASHSHIELD PTE. LTD.,Posted 22 Mar 2020,3,Executive,Information Technology,Ability develop machine learning algorithms Discover develop analytical methods support novel approaches data information processing Identify apply appropriate methods process analyze large data-sets labelled unlabelled records discover new valuable insights system Provide support part system ( limited Machine Learning) Review contribute improve current software system architecture stability optimize performance Research & development fraud detection solution Minimum Bachelor Degree Computer Science Information System Machine Learning specialization equivalent Strong foundation database data scaling Experience various Machine Learning algorithms apply real life cases Experience MySQL NoSQL Columnar database Experience C++ C Python programming languages Prior e-payments e-commerce industry plus Strong analytical interpersonal communication presentation,4000.0,8000.0,6000.0,Med,%degree%computer science,python%sql%c++%machine learning
MCF-2020-0068824,Permanent,R&D Engineer - Job Code: JYK,CAPITA PTE. LTD.,Posted 22 Mar 2020,2,Professional,Information Technology,Develop prototypes real-world applications Computer Vision Improve performance existing CV models - - -art algorithms Develop algorithms data models build products solutions based state- - -art AI technology. PhDMSc BSc computer science engineering technical disciplines equivalent. Atleast 2 Computer Vision Machine Learning DeepLearning Developprototypes real-world applications Computer Vision Improve performance existing CV models various state- - -art algorithms Develop algorithms data models build products solutions based state- - -art AI technology. Createinnovative marketable products research fields Object detection Image Segmentation Image Classification . Demonstratedexperience Image Classification Image Segmentation Object Detection. Hands- deep learning technologies familiar state- - -art deep learning toolkits (e.g. TensorFlow PyTorch Keras ). Experience Hybrid Mobile App Development (iOS/Android Devices) would big Experience programming languages (Java C++ Python ).,5000.0,8000.0,6500.0,High,phd%computer science%engineering,python%java%tensorflow%pytorch%deep learning%c++%machine learning%computer vision%keras
MCF-2020-0067730,Permanent,Research Fellow (Computer Science / Computer Engineering),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 20 Mar 2020,4,Professional,Sciences  Laboratory  R&D,Develop/ improve existing machine/deep learning algorithms energy data analytics Assist researchers/industrial partners energy domain visualization trend analysis data PhD Degree Computer Science/Computer Engineering disciplines Research machine learning data analytics (including undergraduate graduate ( applicable) study) Excellent analytical software programming e.g. C/C++ Python Java Matlab Minimum 4 relevant working / relevant research (including undergraduate graduate ( applicable) study) Knowledge time series analysis abnormal detection advantageous Knowledge image analysis advantageous Experience publish top conferences journals preferred,4000.0,6000.0,5000.0,Med,phd%degree%computer science%engineering%computer engineering,python%java%deep learning%c++%machine learning
MCF-2020-0068576,Permanent,Software Engineer (CSS  /  Python  /  JAVAScript  /  HTML  /   REST APIs),RECRUIT EXPERT PTE. LTD.,Posted 20 Mar 2020,4,Senior Executive,Information Technology,Frontend Backend development GUIs displaying graphs results Scanner technologies. Ability various programming platforms develop interfaces based use-cases. Work closely Cloud Engineers map realize requirements regarding deployment GUIs Cloud web applications. Co-ordinating Data Scientists System Integrators develop REST APIs trained Machine Learning models allow integration productionized models GUIs. Make Sure established GUI low latency robust client-server communication. Design GUIs client-friendly understanding clients point view. A Bachelors / Master degree Computer Science Information Engineering & possess correlated familiarity. Need excellent understanding computer science data structures algorithms. Knowledge OOP language like Python Java C++. Passion code discover new things Understanding working Django framework. Expertise CSS / Python / JAVAScript / HTML / REST APIs version control GitHub. Knowledge developing user-friendly UIs. Experience software development life-cycle basic familiarity DevOps. Experience AWS services data storage retrieval basic SQL.,4000.0,8000.0,6000.0,Med,%master%degree%computer science%engineering,python%java%sql%aws%c++%git%machine learning%cloud%api
MCF-2020-0068318,Permanent,Software Engineer,BASIS TECHNOLOGIES PTE. LTD.,Posted 20 Mar 2020,1,Fresh/entry level,Engineering Information Technology,2+ full stack back-end software engineering building scalable infrastructure Expertise machine learning data infrastructure technologies tools (e.g. Spark TensorFlow Airflow) Experience ETL implementing efficient data pipelines (SQL Hadoop/Hive Vertica) Computer Science equivalent Engineering degree Strong action creative problem solving mindset proactive communication,5000.0,10000.0,7500.0,High,%degree%computer science%engineering,%scala%hadoop%sql%spark%tensorflow%hive%machine learning%airflow
MCF-2020-0068085,Contract,RPA Developer (12 months contract),KELLY SERVICES (SINGAPORE) PTE. LTD.,Posted 20 Mar 2020,4,Professional,Information Technology,Be responsible code & configure process automation components RPA solution collaboration Guarantee quality production according Paris Central RPA rules Raise management needed life project Understand given process nature prepare process documents (PDD) also propose write technical document (TDD) Overall 6 required Information technology 4 extensive RPA Development RPA Tools Strong UI Path tool Minimum 4 programming (Preferably Vb.Net/C#) Experience database SQL querying Good understanding ICR / OCR AI machine learning NLP Experience Windows / Linux scripting languages Knowledge RPA tools Blue Prismand Automation Anywhere,4500.0,6000.0,5250.0,Med,,%sql%linux%nlp%machine learning%c#%.net
MCF-2020-0067622,Contract Permanent,Senior /  Research Engineer (Cybersecurity),A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Bachelor degree field computer science computer engineering mathematics statistics electrical engineering. Knowledge cyber security network security system security system integration. Experience hackathons / ethical hacking huge plus. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Basic data analytics machine learning. Able deliver tight schedule. Good player research engineering ethics. Good interpersonal communication . Ability learn Willingness learn Interest cyber-security domain,5900.0,10200.0,8050.0,High,%degree%computer science%engineering%statistic%math%computer engineering,python%java%machine learning%.net
MCF-2020-0067619,Contract Permanent,Senior /  Research Engineer (Cybersecurity),A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Bachelor degree field computer science computer engineering mathematics statistics electrical engineering. Knowledge cyber security network security system security system integration. Experience hackathons / ethical hacking huge plus. Ability independently translate research ideas programs industry standard coding practices. Proficient Python C Java. Basic data analytics machine learning. Able deliver tight schedule. Good player research engineering ethics. Good interpersonal communication . Ability learn Willingness learn Interest cyber-security domain,3900.0,7800.0,5850.0,Med,%degree%computer science%engineering%statistic%math%computer engineering,python%java%machine learning%.net
MCF-2020-0067316,Permanent,Data Analyst,SIEMENS HEALTHCARE PTE. LTD.,Posted 19 Mar 2020,2,Professional,Information Technology,You research partners various machine learning based projects healthcare applications analysis (collection analysis) Hospital workflow predictive models software improve patient management patient data treatment methods clinical outcomes. Develop software applications deployed partners. You support AI projects includes collection patient case development relevant tools facilitate activities evaluation prototypes. You conduct data exploration: identify relevant data sets new relations among data sets integrate data analysis You develop configure marketable analytical solutions dashboards data visualizations (product quality). You define provide requirements IT infrastructure You collaborate Enterprise IT service product business units maintain analytical solutions You implement manage big data analytics projects present results stakeholders inside outside company Hospital workflow predictive models software improve patient management patient data treatment methods clinical outcomes. Develop software applications deployed partners. You hold Bachelor Master Science computer science engineering statistics applied mathematics You various statistical models You neural networks machine learning You computer programming (C/C++ python R .) You self- driven strong multi- thrives challenges You high accuracy strong attention detail strong analytical mind You organizational . Ability collaborate different across company You excellent (spoken written) communication You interpersonal You interest career healthcare data analytics medical imaging,3500.0,4500.0,4000.0,Low,%master%computer science%engineering%statistic%math%business,python%c++%machine learning%.net
MCF-2020-0067161,Permanent,Software engineer,COMPONENT TECHNOLOGY PTE LTD,Posted 19 Mar 2020,3,Executive,Others,Good programming style esp. object oriented programming preferred C/C++ programming Windows Strong analytical troubleshooting problem solving .,3800.0,6000.0,4900.0,Med,,%c++
MCF-2020-0067663,Contract Permanent,Scientist (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,2,Professional,Sciences  Laboratory  R&D,Ability learn Willingness learn Strong interest cybersecurity domain Minimum PhD degree Information Security Cybersecurity fields. Knowledge / cybersecurity network security system security research . Ability conduct independent research publish top conferences journals. Proficient Python C Java. Knowledge data analytics machine learning deep learning huge plus. Industry certifications cybersecurity project management huge plus (e.g. CISSP OSCP CEH PMP). Experience hackathons / ethical hacking beneficial. Good player research engineering ethics. Good interpersonal communication .,4500.0,9000.0,6750.0,High,phd%degree%engineering,python%java%deep learning%machine learning%.net
MCF-2020-0067684,Permanent,Software Engineer,RECRUIT EXPERT PTE. LTD.,Posted 19 Mar 2020,4,Senior Executive,Information Technology,Frontend Backend development GUIs displaying graphs results Scanner technologies. Ability various programming platforms develop interfaces based use-cases. Work closely Cloud Engineers map realize requirements regarding deployment GUIs Cloud web applications. Co-ordinating Data Scientists System Integrators develop REST APIs trained Machine Learning models allow integration productionized models GUIs. Make Sure established GUI low latency robust client-server communication. Design GUIs client-friendly understanding clients point view. A Bachelors / Master degree Computer Science Information Engineering & possess correlated familiarity. Need excellent understanding computer science data structures algorithms. Knowledge OOP language like Python Java C++. Passion code discover new things Understanding working Django framework. Expertise CSS / Python / JAVAScript / HTML / REST APIs version control GitHub. Knowledge developing user-friendly UIs. Experience software development life-cycle basic familiarity DevOps. Experience AWS services data storage retrieval basic SQL.,4000.0,8000.0,6000.0,Med,%master%degree%computer science%engineering,python%java%sql%aws%c++%git%machine learning%cloud%api
MCF-2020-0067683,Contract Permanent,Scientist (Shop-floor Health Management) SIMTech,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,1,Non-executive,Sciences  Laboratory  R&D,PhD Computer Science Engineering Mathematics Information Systems field. With AI machine learning Ability interact effectively diverse internally externally. Excellent verbal written communication .,4500.0,9000.0,6750.0,High,phd%computer science%engineering%math,%machine learning
MCF-2020-0067344,Contract Permanent,Research Engineer (Structural Response of Ships & Marine Structures) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 19 Mar 2020,3,Professional,Sciences  Laboratory  R&D,dynamic structural monitoring analysis vessels marine structures operational modal analysis stochastic subspace Bayesian online offline identification algorithms instrumentation ships marine structures physical experiments field / experimental sensing numerical simulations FEM relevant techniques data analytics Bachelor Master degree Offshore/Civil/Structural/Mechanical Engineering Naval Architecture Applied Mathematics disciplines. Preferably 3 relevant research/industry competent :,3000.0,5500.0,4250.0,Low,%master%degree%engineering%math,
MCF-2020-0067341,Contract Permanent,Research Engineer (Structural Response of Ships & Marine Structures) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 19 Mar 2020,3,Professional,Sciences  Laboratory  R&D,dynamic structural monitoring analysis vessels marine structures operational modal analysis stochastic subspace Bayesian online offline identification algorithms instrumentation ships marine structures physical experiments field / experimental sensing numerical simulations FEM relevant techniques data analytics Strong working marine structures offshore structural engineering naval architecture Knowledge FEM structural analysis software packages Instrumentation experiments field structural health monitoring Knowledge/ sensing data analytics machine learning marine offshore systems model- full-scale Hardware- - -loop (HIL) testing development Reduced order modelling Prior / software /programming languages preferred: ABAQUS ANSYS SESAM Suite equivalent Fortran Python / C++,3900.0,7800.0,5850.0,Med,%engineering,python%c++%machine learning
MCF-2020-0065971,Permanent,DATA ENGINEER,EASYMILE PTE. LTD.,Posted 18 Mar 2020,3,Professional,Engineering Information Technology Others,Shape EasyMiles data platform ingesting manipulating visualization data across -premise data platforms Leverage best tools define processes workflows. Ensuring data securely efficiently Define Implement maintain pipelines / workflows training validation optimization machine learning based algorithms Develop construct optimize maintain machine learning based infrastructure( ) (e.g. databases / data lakes training server( )) Employ analytics programs machine learning statistical methods prepare data use predictive prescriptive modeling Collaborate cross functional agile teams software engineers data scientists others. Bachelor Degree Computer Science Computer Engineering field Experience Data Engineer Software Developer similar. Demonstrable aptitude Python development Experience working cloud-based infrastructure (AWS GCP) Experience data processing / ETL implementation (e.g. Beam Airflow Dataflow Spark) Experience building data lakes data warehouses Good writing performant SQL Airflow DataFlow Spark Containers technology including Docker Kubernetes Experience real-time stream-processing systems (e.g. Kafka) Very oral written English. Experience Tensorflow KubeFlow Experience AI algorithm Experience automotive industry 30 minutes call Interviewer 1 hour meeting Singapour Team Manager 1 case-study office 1 hours meeting via Hangout recruitment manager (based Toulouse-France) Contract Type: Full-Time Start Date: 15 March 2020 Location: Singapour Singapore (068622) Education Level: Master Degree Experience: 2,7000.0,8750.0,7875.0,High,%master%degree%computer science%engineering%statistic%computer engineering,python%sql%spark%tensorflow%aws%container%kafka%agile%machine learning%cloud%optimization%docker%gcp%airflow%.net
MCF-2020-0066598,Permanent,Data Scientist,HEWLETT PACKARD ENTERPRISE SINGAPORE PTE. LTD.,Posted 18 Mar 2020,3,Professional,Consulting,Work alongside stakeholders model frame business scenarios meaningful impactful critical business processes / decisions Identify data available relevant problem solving Design develop innovative effective approaches solve clients analytics problems Implement analytical models production collaborating software developers machine learning engineers Maintain clear communication verbal written understand data needs analysis results Collaborate communicate management internal external partners regarding analysis results methodologies project progress issue resolution Keep current technical industry developments Provide guidance mentoring experienced members PhD. Master degree Computer Science / Statistics / Mathematics / Physics quantitative discipline Possess minimum 3 data analysis/machine learning/deep learning Deep understanding machine learning/data mining algorithms techniques Experiences processing analyzing structured unstructured data Solid big data processing framework tools Spark Hadoop MapReduce . Proficiency one programming languages including limited : Python Java Scala R Strong analytical problem solving Ability effectively communicate analysis results customers negotiate options management levels Comfort working dynamic R&D group several ongoing concurrent projects,5000.0,9600.0,7300.0,High,phd%master%degree%computer science%statistic%math%business,python%java%scala%hadoop%spark%deep learning%mapreduce%machine learning
MCF-2020-0066263,Permanent,Data Scientist,AGODA COMPANY PTE. LTD.,Posted 18 Mar 2020,2,Junior Executive,Information Technology,Crack business problems come deployable machine learning models Interface business make sure asking right questions Sift data find us gems Be world-class - deploy master An earned stripes coding data handling statistics machine learning (2 working research must) A balance theory practice strong desire learn keep latest technologies ( academic quantitative degree preferably PhD earns points) Hands- experiences understanding various machine learning algorithms (e.g. Gradient Boosting Random Forest SVM Deep Neural Networks RNN CNN Transformer .) A whats Under hood statistical methods Coding coding coding (Python Java C++ Scala R ) Some extra points : SQL NLP image processing recommendation system business acumen blog writing,5000.0,9000.0,7000.0,High,phd%master%degree%statistic%business,python%java%scala%sql%nlp%c++%machine learning%.net
MCF-2020-0066258,Permanent,Senior Data Scientist,AGODA COMPANY PTE. LTD.,Posted 18 Mar 2020,5,Executive,Information Technology,Crack business problems come deployable machine learning models Interface business make sure asking right questions Sift data find us gems Be world-class - deploy master An earned stripes coding data handling statistics machine learning (5 working research must) A balance theory practice strong desire learn keep latest technologies ( academic quantitative degree preferably PhD earns points) Hands- experiences understanding various machine learning algorithms (e.g. Gradient Boosting Random Forest SVM Deep Neural Networks RNN CNN Transformer .) A whats Under hood statistical methods The experiences guide juniors Coding coding coding (Python Java C++ Scala R ) Project NLP models bonus point (e.g. word embedding model text generation read ) Some extra points : SQL NLP image processing recommendation system business acumen blog writing,9000.0,15000.0,12000.0,High,phd%master%degree%statistic%business,python%java%scala%sql%nlp%c++%machine learning%.net
MCF-2020-0066349,Permanent,Data Scientist (Lead / Senior / Junior),ARYAN SOLUTIONS PTE. LTD.,Posted 18 Mar 2020,4,Senior Executive,Information Technology,The Data Scientist analyses data application scientific methods data-discovery tools. He/She integrates prepares large datasets models complex business problems. He/She discover business insights identifies opportunities statistical algorithmic mining visualization techniques. He/She assists architecting specialized database computing environments developing methodologies performing analysis summarizing results developing . He/She possesses combination analytic machine learning data mining statistical well algorithms coding. He/She deep passion analyzing resolving complex business problems. He/She intellectual curiosity business needs well capability engage stakeholders understand business issues. Ph.D. IT equivalent. Deep understanding statistical modelling machine learning data mining text mining concepts track record solving problems methods.modeling Proficient tools R/SAS/SPSS/Phyton. Experience big data techniques ( Hadoop MapReduce Hive Pig Spark) deep learning BI/Visualisation tool ( OBIEE Tableau D3.js) plus.,3000.0,11000.0,7000.0,High,%statistic%business%ph.d,%hadoop%spark%deep learning%mapreduce%tableau%sas%hive%machine learning%d3.js
MCF-2020-0065986,Permanent,AI SOFTWARE ENGINEER,EASYMILE PTE. LTD.,Posted 18 Mar 2020,5,Professional,Engineering Information Technology Others,Develop software hardware tools pertaining vision / deep learning activities Optimize neural networks desired inference time constraints Testing new sensors cameras could improve system Integrate deep learning code real-time systems ROS Investigate issues simulation / vehicle On-site HW/SW integration tests autonomous vehicles test Collect / Process sensor data machine learning training purpose Ensure code compliance latest framework company Implement unit integration tests well tests hardware- - -loop Interface remote development (based Toulouse) Experience integrating deep learning networks product Fluent Python C++ Linux ROS OpenCV Familiarity Git CMake Jenkins agile development process continuous integration tools Conscientious rigorous capable handling extensively accurately different tests procedures Continuous Integration processes Fluent English Degree Engineering/Robotics/Computer Science field Experience Tensorflow deep learning frameworks Knowledge Good understanding TensorRT / CUDA Experience Docker Experience robotics Experience mobile robotics outdoor/ environments 30 minutes call Interviewer 1 hour meeting Singapour Team Manager 1 case-study office Contract Type: Full-Time Start Date: 15 March 2020 Location: Singapour Singapore (068622) Education Level: Master Degree Experience: 4,7000.0,8750.0,7875.0,High,%master%degree%computer science%engineering,python%tensorflow%linux%deep learning%c++%git%agile%machine learning%opencv%docker%.net
MCF-2020-0066660,Contract Permanent,Platform Services TSE CX Tools Senior Developer,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,10,Senior Executive,Banking  Finance,Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology strategies best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one general purpose programming languages Java Python JavaScript Go . Understanding software business analysis development maintenance software improvement Hands- developing cloud native applications platforms like CloudFoundry Kubernetes DC/OS Heroku AWS GCP Azure . Strong inter-personal passion interact clients Exposure effective operational patterns like SLOs metrics health checks budgets distributed . tools like Prometheus Grafana Zipkin ELK . strong plus Minimum developing applications preferably scale environments Strong leadership mentor coach developers A strong analytical mind translate scenarios use cases As releasing new features products high aptitude learning teaching required Excellent written verbal communication must collaborative approach,7500.0,15000.0,11250.0,High,%business,python%java%aws%azure%cloud%gcp%.net
MCF-2020-0066678,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SMEs Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hands fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,7000.0,14000.0,10500.0,High,%degree%business,%git
MCF-2020-0066677,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Senior Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SMEs Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hands fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,6000.0,12000.0,9000.0,High,%degree%business,%git
MCF-2020-0066676,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Senior Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SMEs Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hands fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,7000.0,14000.0,10500.0,High,%degree%business,%git
MCF-2020-0066675,Contract Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages Understanding Business Functional Specifications Understanding existing program logic Providing / agreeing estimates required development Creation/ update Detailed Design Specifications Program Specifications program Version Control documentation Coding new programs changes existing programs Get code reviewed leads SMEs Creation Unit Test Plans execution Unit Tests Preparation execution Systems Test Plans Scripts Providing technical support Quality Assurance (QA) Testing Providing technical support User Acceptance Testing Creation Implementation/ Back Plans Support Handover Documents Providing technical support Production Implementations post-implementation support implementation warranty period Experience working Eclipse / Maven environments Demonstrate Junit unit testing Hands fine tuning application response / performance testing Experience Web Services Experience Mule MQ / JMS (message transfer process) Experience version control tool GIT Understanding banking risk compliance policies Experience code scanning tools like black duck tools like Sonar Knowledge Microsoft Project Word Excel applications Experience development financial applications including financial transaction processing settlement accounting Familiarity SWIFT (Society Worldwide Interbank Financial Telecommunication) Message formats,6000.0,12000.0,9000.0,High,%degree%business,%git
MCF-2020-0066666,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,6,Senior Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages databases Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure Understanding software business analysis development maintenance software improvement Demonstrated analytical techniques implement technically challenge problems improve product process technology present ideas clearly concisely Strengthen software delivery process based Agile principles. This includes: Scrum Business Driven Development (BDD) Automated Testing Continuous Integration Deployment Creative problem solver solution developer presented conflicting requirements business demands technical risks/issues Experience debugging profiling performance tuning web applications,7000.0,14000.0,10500.0,High,%degree%business,%java%sql%apache%cassandra%agile%scrum
MCF-2020-0066705,Permanent,Software Engineer,RECRUIT EXPERT PTE. LTD.,Posted 18 Mar 2020,4,Senior Executive,Information Technology,Frontend Backend development GUIs displaying graphs results Scanner technologies. Ability various programming platforms develop interfaces based use-cases. Work closely Cloud Engineers map realize requirements regarding deployment GUIs Cloud web applications. Co-ordinating Data Scientists System Integrators develop REST APIs trained Machine Learning models allow integration productionized models GUIs. Make Sure established GUI low latency robust client-server communication. Design GUIs client-friendly understanding clients point view. A Bachelors / Master degree Computer Science Information Engineering & possess correlated familiarity. Need excellent understanding computer science data structures algorithms. Knowledge OOP language like Python Java C++. Passion code discover new things Understanding working Django framework. Expertise CSS / Python / JAVAScript / HTML / REST APIs version control GitHub. Knowledge developing user-friendly UIs. Experience software development life-cycle basic familiarity DevOps. Experience AWS services data storage retrieval basic SQL.,4000.0,8000.0,6000.0,Med,%master%degree%computer science%engineering,python%java%sql%aws%c++%git%machine learning%cloud%api
MCF-2020-0066670,Contract Permanent,Migration Project Execution Global Technology Infrastructure VP,JPMORGAN CHASE BANK N.A.,Posted 18 Mar 2020,10,Senior Executive,Banking  Finance,Required collaborate members one multiple Lines Business involved Datacenter migration program Responsible lead migration project migration phases project completion including applications actual Go Live event. BS/BA degree equivalent Advanced performance metrics reporting technical problem resolution risk management Experience gathering analyzing data meaningful change need improvement Advanced architecture business processes Exceptional coaching abilities foster top talent promote culture excellence Ability communicate drive strategic direction firm delivering technology solutions meet internal external needs Expertise customer feedback customer forums focus groups proactively address needs customer. Drives Performance develops teams Recruit diverse talent run disciplined performance reviews regularly collaborate check- priorities help focus key results Effectively collaborate Peer group identify highlight best practices support continuous assessment process product recommendations senior managers. Provide resilient operating environment. Emphasis shall applied towards potential available resources capabilities productivity technical staff improve upon past performance. Proactively identify gaps process offer ideas improvement require remediation enhancement. Minimum 5 information technology emphasis technology project management Experience managing large scale applications migration project. Minimum 2 focused working Technology Business Continuity Planning/Disaster Recovery role Broad technology understanding across Mainframe Midrange Distributed Systems Networks Expert risk control compliance departmental companywide standard,7500.0,15000.0,11250.0,High,%degree%business,%sas%.net
MCF-2020-0066538,Contract,Java Developer,ENCORA TECHNOLOGIES PTE. LTD.,Posted 18 Mar 2020,4,Middle Management,Information Technology,Strong / - Java/Web frameworks tools including Java/JEE Python Familiarity database technologies preferably MariaDB MySQL NoSQL Able develop services constitute front back applications Knowledge different domains programming languages client environments Experience Robotics automation strong understanding Big data / machine learning Create technical documentation reference reporting,4000.0,6400.0,5200.0,Med,,python%java%sql%machine learning
MCF-2020-0065382,Permanent,Software Development Engineer,ASUS GLOBAL PTE. LTD.,Posted 17 Mar 2020,3,Executive,Engineering,Develops Smart IT system designing developing installing software solutions Determines operational feasibility evaluating analysis problem definition requirements solution development proposed solutions Develops software solutions studying information needs users studying systems flow data usage processes Documents demonstrates solutions via reports code clear code Prepares solutions automated tools like Ansible Bachelors / Masters degree Computer Science Computer Engineering Electric Engineering Mechanical Engineering fields 3+ professional software development Understanding best practices software development process including coding standards code reviews patterns source control management (github) test automation (Continuous Integration & Continuous Development) Expert Python/Java/C++ one major language Experience Linux Containers Experience Server / Web / App frameworks AI / Machine Learning / Data Mining plus,4000.0,8000.0,6000.0,Med,%master%degree%computer science%engineering%computer engineering,python%java%linux%container%c++%git%machine learning
MCF-2020-0065361,Contract Permanent,Research Associate (Materials Science and Engineering) R00001622,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 17 Mar 2020,2,Professional,Sciences  Laboratory  R&D,Design develop based nano-structure models Conduct ab initio simulations nano-materials Post-simulation analysis based MD Write high quality papers/reports Masters Materials Science Engineering fields Strong ab initio simulation packages VASP CP2K PWmat Skilled scripting language e.g. python Lisp Comprehensive machine learning applications materials science,3500.0,5000.0,4250.0,Low,%master%engineering,python%machine learning
